Feature,Subgroup Range,AUC (Steatosis Above None),AUC (Steatosis Above NAFL),AUC (Steatosis Above Probable NASH),Spearman Corr (Steatosis Above None),Spearman Corr (Steatosis Above NAFL),Spearman Corr (Steatosis Above Probable NASH),Max AUC
BMI_C,"NAFL, Probable NASH, NASH, Cirrhosis",,0.5783582089552239,0.5180383936451898,,0.13273578630270857,0.0332867586943487,0.5783582089552239
Height,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5567703521199056,0.5466072415699281,0.578254132231405,0.08024157127179347,-0.08029596869057279,-0.1304623031177169,0.578254132231405
고혈압유무,"None, NAFL, Probable NASH",0.5491504854368932,0.5780998389694042,,0.09537502823080417,0.18606050633712123,,0.5780998389694042
Smoking,"Others, NAFL",0.5779727095516569,,,0.20813018035148756,,,0.5779727095516569
HbA1c,"Others, None, NAFL, Probable NASH, NASH",0.5663558106169296,0.5776652821045343,0.5764317649563552,0.10423609953749409,0.14340453035725956,0.1272422520941868,0.5776652821045343
TFI,"Others, NAFL",0.5776478232618584,,,0.12562923330361558,,,0.5776478232618584
Liver (PDFF),"Others, NAFL",0.5776478232618583,,,0.12562923330361558,,,0.5776478232618583
SMA (Attenuation),"Others, NAFL, Probable NASH, NASH",0.5774616079494128,0.5373831775700935,0.5421185372005044,0.09348749481292974,-0.06427927262598822,-0.06802570969321779,0.5774616079494128
Sex,"Others, NASH",0.5774134790528234,0.5774134790528234,0.5774134790528234,0.1519037083046096,0.1519037083046096,0.1519037083046096,0.5774134790528234
TG,"Others, None, NAFL",0.5773993808049536,,,0.1343559106302178,,,0.5773993808049536
Spleen (Volume),"Probable NASH, NASH",,,0.5773342836778332,,,0.13262998275292703,0.5773342836778332
DBP,"Others, NAFL",0.5766731643924626,,,0.1241289826256218,,,0.5766731643924626
Spleen_Vl_Nor_BSA,"None, NAFL, Probable NASH, NASH",0.5764735772357724,0.5432098765432098,0.5353039886407642,-0.08840521168176248,-0.07412357229147488,0.05725711616099279,0.5764735772357724
DBP,"Others, None, NAFL",0.5763673890608875,,,0.13217624416592647,,,0.5763673890608875
Liver/Spleen Volume,"NAFL, Probable NASH, NASH, Cirrhosis",,0.5761979575805185,0.5178729037952339,,0.12078037281714797,-0.03086158836574266,0.5761979575805185
VFI,"Others, Cirrhosis",0.5761316872427983,0.5761316872427983,0.5761316872427983,0.1318865666042991,0.1318865666042991,0.1318865666042991,0.5761316872427983
DBP,"None, NAFL",0.5760233918128654,,,0.12041522214092584,,,0.5760233918128654
TG,"NAFL, Probable NASH, NASH",,0.543121823249713,0.5759987267229031,,0.07123434664684514,0.12742447695853654,0.5759987267229031
SMI,"NAFL, Probable NASH",,0.5758962623951183,,,0.13071053740592722,,0.5758962623951183
Waist,"NAFL, Probable NASH, NASH, Cirrhosis",,0.5758706467661691,0.5144527802294793,,0.12026160856248515,0.024955986522272818,0.5758706467661691
LDL,"Probable NASH, NASH, Cirrhosis",,,0.5757164031620554,,,-0.14263461439095573,0.5757164031620554
HbA1c,"Others, Probable NASH, NASH",0.5756317064728279,0.5756317064728279,0.5590613069840557,0.10990724704686045,0.10990724704686045,0.10655603709124578,0.5756317064728279
Spleen_Vl_Nor_WH,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5613728912158231,0.5105721393034826,0.575437062937063,0.07003479267327305,-0.01782352574829761,0.1282143048832293,0.575437062937063
T.chol,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5754314523948032,0.5321606254442075,0.541826923076923,0.08608494656957619,0.05422414426469986,-0.07109599039881803,0.5754314523948032
Liver/Spleen Volume,"Others, NAFL, Probable NASH, NASH",0.5754290876242095,0.5667556742323097,0.51437578814628,-0.09103447016769252,0.11478441540355039,0.023218356003074335,0.5754290876242095
당뇨병/당뇨병 전단계 유무,"Others, NAFL, Probable NASH, NASH",0.5639114724480578,0.5752113929684023,0.5435056746532156,0.09813418203656725,0.16453293374125155,0.08939643063573231,0.5752113929684023
HDL,"NAFL, Probable NASH, NASH",,0.5668142318412854,0.575123348718765,,-0.11079668806301338,-0.12644071732680032,0.575123348718765
Height,"Probable NASH, NASH, Cirrhosis",,,0.5749752964426877,,,-0.12338035958441257,0.5749752964426877
Spleen_Vl_Nor_WH,"NAFL, Probable NASH, NASH",,0.574848335792753,0.5354130192583162,,-0.1234713833445911,0.05929271460783557,0.574848335792753
LSM,"Others, None, NAFL, Probable NASH",0.5572054064344184,0.5746779388083736,,-0.09355642626717782,0.11877251810188413,,0.5746779388083736
Spleen_Vl_Nor_WH,"Others, None, NAFL, Probable NASH, NASH",0.5504543280726925,0.5745932848736588,0.5133063657653821,-0.07434680326993222,-0.12919935930463586,0.020779811128547397,0.5745932848736588
Glucose,"Others, None, NAFL, Probable NASH",0.5744336569579288,0.5169082125603865,,0.12139274157962532,0.026816874236548542,,0.5744336569579288
Spleen (Volume),"NAFL, Probable NASH",,0.5743707093821511,,,-0.12808318992038095,,0.5743707093821511
SMA (Attenuation),"Others, None, NAFL",0.5741314069487444,,,0.12820655891931454,,,0.5741314069487444
Smoking,"Others, Cirrhosis",0.5740740740740741,0.5740740740740741,0.5740740740740741,0.23570226039551587,0.23570226039551587,0.23570226039551587,0.5740740740740741
HDL,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5461387434554974,0.5493827160493827,0.5739083750894775,0.05057948706808558,-0.08330215462276773,-0.12650951894976403,0.5739083750894775
FIB-4_C,"Probable NASH, NASH",,,0.5737704918032787,,,0.13649869791623387,0.5737704918032787
eGFR,"Probable NASH, NASH",,,0.573592302209551,,,0.1262130211623405,0.573592302209551
DBP,"NAFL, Probable NASH, NASH",,0.5600918183308738,0.5735317523476047,,0.09918034144671717,0.12317976819950792,0.5735317523476047
SFA (Volume),"Others, None, NAFL",0.5734434124527004,,,0.12701670686437888,,,0.5734434124527004
SFA (Volume),"Probable NASH, NASH, Cirrhosis",,,0.5733695652173914,,,-0.12067967049266841,0.5733695652173914
SFA (Attenuation),"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5439208842350204,0.5732942430703625,0.5332167832167831,0.05011968575196318,-0.12356646001971035,0.05645589322784141,0.5732942430703625
고혈압유무,"NAFL, Probable NASH",,0.5732265446224256,,,0.17482597911305553,,0.5732265446224256
당뇨병/당뇨병 전단계 유무,"NAFL, Probable NASH, NASH, Cirrhosis",,0.5730557737627651,0.5388349514563107,,0.14250660744904187,0.08252268394473464,0.5730557737627651
Height,"Others, None, NAFL, Probable NASH, NASH",0.5697034911525585,0.5350034614053306,0.5730253353204173,0.10276244553536269,-0.060657938677316614,-0.11409634337737624,0.5730253353204173
Spleen (Volume),"Others, None, NAFL, Probable NASH, NASH",0.5728120516499283,0.5150571131879543,0.5566318926974666,0.1072919506904946,0.02607968505685225,0.08843887616309772,0.5728120516499283
당뇨병/당뇨병 전단계 유무,"NAFL, Probable NASH",,0.572463768115942,,,0.16116084962260632,,0.572463768115942
LSM,"Others, NASH, Cirrhosis",0.5723905723905724,0.5723905723905724,0.5723905723905724,0.10654136770966324,0.10654136770966324,0.10654136770966324,0.5723905723905724
Spleen_Vl_Nor_WH,"NAFL, Probable NASH, NASH, Cirrhosis",,0.53770620581304,0.572153574580759,,-0.05976760716724848,0.12458937525429445,0.572153574580759
SFA (Area),"Others, None, NAFL",0.5720674234606123,,,0.12463700275450762,,,0.5720674234606123
LDL,"Others, None, NAFL, Probable NASH",0.5128498001142203,0.5720611916264091,,-0.022459845932165018,-0.12248952018622812,,0.5720611916264091
Glucose,"Probable NASH, NASH",,,0.5719885958660013,,,0.12350890591937222,0.5719885958660013
Glucose,"Probable NASH, NASH, Cirrhosis",,,0.5716403162055336,,,0.1178663826956713,0.5716403162055336
Weight,"Probable NASH, NASH, Cirrhosis",,,0.5715167984189724,,,-0.11764702108055675,0.5715167984189724
LDL,"None, NAFL",0.5712719298245614,,,-0.11639357696445195,,,0.5712719298245614
HbA1c,"Others, NAFL, Probable NASH, NASH",0.5538617886178862,0.5712616822429906,0.5703026481715006,0.06884357846990488,0.12976765649627436,0.12025056830690156,0.5712616822429906
Age,"Others, NAFL",0.5711500974658869,,,-0.11517931535267673,,,0.5711500974658869
SMA (Attenuation),"None, NAFL, Probable NASH, NASH",0.5271849593495934,0.5711318795430945,0.5631857493223184,-0.03142643737524447,-0.12202184864537853,-0.10247663020404378,0.5711318795430945
PT INR,"Others, Probable NASH, NASH, Cirrhosis",0.5710337202874516,0.5710337202874516,0.5453767123287672,-0.09206670616874615,-0.09206670616874615,0.07836814315153935,0.5710337202874516
Height,"Probable NASH, NASH",,,0.5709194583036351,,,-0.12169668957000893,0.5709194583036351
VFI,"Probable NASH, NASH, Cirrhosis",,,0.5701581027667985,,,-0.11539739535325869,0.5701581027667985
LDL,"Others, NAFL, Probable NASH, NASH",0.5357949412827462,0.5700378282153984,0.5650693568726355,0.04803093046453864,-0.13389357640746105,-0.11684460035051797,0.5700378282153984
SMA (Attenuation),"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.51093316907915,0.5585268103924821,0.5698051948051948,0.015446383066746552,-0.10078551012807596,-0.11632375280909604,0.5698051948051948
Spleen (HU),"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5694487218971359,0.50787728026534,0.5119539551357732,0.09811716567750275,0.013564991918064534,-0.019920135259062957,0.5694487218971359
Liver/Spleen Volume,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.540190945488143,0.5693062465450524,0.5014020070838252,0.05678177437212465,0.1193481306475327,-0.0023363121600135568,0.5693062465450524
HbA1c,"NAFL, Probable NASH, NASH",,0.5691916707656993,0.5650962915804553,,0.12004248763659241,0.1146282416559094,0.5691916707656993
FIB-4_C,"Others, None, NAFL, Probable NASH, NASH",0.5466284074605452,0.5385946694357908,0.5689802001277412,-0.07524473475061524,0.0732064947750958,0.11796909522607756,0.5689802001277412
당뇨병/당뇨병 전단계 유무,"NAFL, Probable NASH, NASH",,0.5687817675028692,0.5323094063345535,,0.14201256990156558,0.06770747938649238,0.5687817675028692
VFA (Attenuation),"Others, NASH, Cirrhosis",0.5686026936026936,0.5686026936026936,0.5686026936026936,-0.10073342233335503,-0.10073342233335503,-0.10073342233335503,0.5686026936026936
LDL,"Others, Probable NASH, NASH, Cirrhosis",0.5297125483692647,0.5297125483692647,0.5685709838107098,-0.044099264669382895,-0.044099264669382895,-0.1356126840228158,0.5685709838107098
Spleen (HU),"Others, NAFL",0.5685510071474984,,,0.11091116412997024,,,0.5685510071474984
Spleen_Vl_Nor_BSA,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5551919720767888,0.5111479638842823,0.5684502505368647,-0.06020812151204549,-0.018713168255188043,0.11659370399909166,0.5684502505368647
SBP,"NAFL, Probable NASH",,0.5682684973302823,,,0.11764456149272523,,0.5682684973302823
Sex,"Others, None, NAFL",0.5681114551083591,,,0.13685996549319587,,,0.5681114551083591
Spleen_Vl_Nor_BSA,"None, NAFL",0.5679824561403508,,,-0.1075421223860279,,,0.5679824561403508
SMI,"None, NAFL, Probable NASH",0.5076860841423948,0.5679012345679012,,0.010423887926921605,0.11305752179042368,,0.5679012345679012
PT INR,"NAFL, Probable NASH, NASH",,0.5677160190195114,0.5443259589368137,,0.11184513819416043,0.07430842308269049,0.5677160190195114
SFI,"Others, NASH, Cirrhosis",0.5673400673400674,0.5673400673400674,0.5673400673400674,0.09887943296525646,0.09887943296525646,0.09887943296525646,0.5673400673400674
T.chol,"Others, NAFL",0.5672514619883041,,,0.10882786657375584,,,0.5672514619883041
SMA (Attenuation),"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5590459569517161,0.5556147832267235,0.5670454545454545,0.06737944508376506,-0.09376073208768322,-0.1139517634361957,0.5670454545454545
CAP,"Probable NASH, NASH, Cirrhosis",,,0.5669466403162056,,,-0.1102795641692064,0.5669466403162056
SMA (Attenuation),"Others, Probable NASH",0.5668276972624798,0.5668276972624798,,0.11177014372719091,0.11177014372719091,,0.5668276972624798
SFA (Volume),"NAFL, Probable NASH, NASH, Cirrhosis",,0.5663786331500393,0.5120255957634599,,0.10521589178401035,-0.02076489587571574,0.5663786331500393
Spleen (HU),"Others, NAFL, Probable NASH",0.5659834591873427,0.5067287784679089,,0.09272475493711659,0.011145894016563315,,0.5659834591873427
Age,"Others, Cirrhosis",0.565843621399177,0.565843621399177,0.565843621399177,0.11415111280250297,0.11415111280250297,0.11415111280250297,0.565843621399177
eGFR,"NAFL, Probable NASH, NASH, Cirrhosis",,0.5119141136423146,0.5656443071491615,,0.018884936177914178,0.1133498561884883,0.5656443071491615
LDL,"Others, NAFL, Probable NASH",0.5656238763034879,0.5531832298136645,,0.10165782983700399,-0.0971117381178948,,0.5656238763034879
Weight,"NAFL, Probable NASH, NASH, Cirrhosis",,0.5288688138256088,0.5649823477493381,,-0.045764914472107884,-0.11221973392291147,0.5649823477493381
FIB-4_C,"None, NAFL, Probable NASH",0.5643203883495146,0.5646806226516372,,0.10108218996545146,0.12479505265088396,,0.5646806226516372
HbA1c,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5643542757417103,0.5526533996683252,0.5309144595561919,0.07403454097070372,0.09320860380695817,0.05553151624062073,0.5643542757417103
eGFR,"Others, Cirrhosis",0.5637860082304527,0.5637860082304527,0.5637860082304527,-0.11049955580360195,-0.11049955580360195,-0.11049955580360195,0.5637860082304527
SMA (Area),"Probable NASH, NASH, Cirrhosis",,,0.5637351778656126,,,-0.10483284507443923,0.5637351778656126
ALT,"Others, None, NAFL, Probable NASH",0.5636778983438036,0.5568639291465378,,-0.1038282094866736,-0.09016761897362674,,0.5636778983438036
Sex,"None, NAFL, Probable NASH, NASH",0.5452235772357723,0.5489788854274835,0.5634439137730735,-0.060534385744814345,-0.09728658946066994,-0.11914242260129326,0.5634439137730735
TFI,"Probable NASH, NASH, Cirrhosis",,,0.5632411067193677,,,-0.10402018736068387,0.5632411067193677
HbA1c,"None, NAFL, Probable NASH",0.5631067961165048,0.5601180891035964,,0.0938115658543591,0.10971919509773966,,0.5631067961165048
Spleen (HU),"Others, Probable NASH",0.5628019323671497,0.5628019323671497,,0.10503700253880592,0.10503700253880592,,0.5628019323671497
HDL,"None, NAFL, Probable NASH, NASH",0.5626270325203252,0.534614053305642,0.5573125080676391,0.07277406548596448,-0.05968622543835684,-0.09343367918915622,0.5626270325203252
T.chol,"NAFL, Probable NASH, NASH, Cirrhosis",,0.5100157109190888,0.5626103265666372,,0.0158774387694058,-0.10812217062844219,0.5626103265666372
Glucose,"None, NAFL, Probable NASH, NASH",0.5552591463414634,0.5274604822891428,0.5624112559700528,0.063894950909493,0.04711697315926458,0.1012428879343118,0.5624112559700528
SMA (Attenuation),"NAFL, Probable NASH",,0.5621662852784135,,,-0.10706441003601073,,0.5621662852784135
당뇨병/당뇨병 전단계 유무,"None, NAFL",0.5621345029239766,,,0.1497429115930907,,,0.5621345029239766
SMI,"Probable NASH, NASH, Cirrhosis",,,0.562005928853755,,,-0.10198854307629554,0.562005928853755
Spleen (Volume),"Others, None, NAFL, Probable NASH",0.5619645916619075,0.5283816425120773,,0.10102441657497543,-0.044999467811613895,,0.5619645916619075
HDL,"Probable NASH, NASH",,,0.5614754098360656,,,-0.10576713267984277,0.5614754098360656
PT INR,"NAFL, Probable NASH",,0.5614035087719299,,,0.10589708966666213,,0.5614035087719299
Sex,"Others, None, NAFL, Probable NASH",0.561298305730059,0.5169082125603864,,0.11587600235520057,0.031083493608010455,,0.561298305730059
Liver (PDFF),"Probable NASH, NASH, Cirrhosis",,,0.5612648221343873,,,-0.10076955650566252,0.5612648221343873
VFA (Volume),"Others, Cirrhosis",0.561042524005487,0.561042524005487,0.561042524005487,0.10574688673678034,0.10574688673678034,0.10574688673678034,0.561042524005487
Spleen_Vl_Nor_WH,"Others, NASH",0.5610200364298724,0.5610200364298724,0.5610200364298724,0.09748891917841758,0.09748891917841758,0.09748891917841758,0.5610200364298724
Glucose,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5573734729493891,0.5318776487930718,0.5607999284180385,0.06259939829475215,0.053520221846240675,0.10358168684526657,0.5607999284180385
Spleen_Vl_Nor_BSA,"Others, None, NAFL, Probable NASH",0.5048543689320388,0.5605877616747181,,0.007914355215551071,-0.09606269369713322,,0.5605877616747181
BMI,"NAFL, Probable NASH, NASH, Cirrhosis",,0.5604870384917519,0.5038062665489851,,0.095877368287872,-0.0065723866193325145,0.5604870384917519
Spleen (Volume),"NAFL, Probable NASH, NASH, Cirrhosis",,0.5045823514008902,0.560458958517211,,-0.007263424482130892,0.10439599027424061,0.560458958517211
SMA (Area),"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5299956369982548,0.5306799336650083,0.5596814602720115,-0.0327218150472192,-0.0514998918186493,-0.10165754776859855,0.5596814602720115
DBP,"Probable NASH, NASH",,,0.5595153243050606,,,0.10213288193942978,0.5595153243050606
HbA1c,"Others, None, NAFL, Probable NASH",0.5468303826384923,0.5591787439613527,,0.08402574530688794,0.10326127983902454,,0.5591787439613527
T.bil,"Probable NASH, NASH",,,0.5591589451176051,,,-0.10195398216892133,0.5591589451176051
Sex,"NAFL, Probable NASH, NASH",,0.544105591080505,0.5590482253700462,,-0.08441426519589014,-0.11470524076794357,0.5590482253700462
Sex,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5483202443280977,0.5503040353786622,0.5587866857551897,-0.06110481773663572,-0.09788626576035624,-0.11607700659636752,0.5587866857551897
SMA (Area),"NAFL, Probable NASH, NASH, Cirrhosis",,0.5267085624509034,0.5585834068843777,,-0.042335388410134345,-0.10115742853215651,0.5585834068843777
Liver/Spleen HU,"Others, Cirrhosis",0.5582990397805212,0.5582990397805212,0.5582990397805212,-0.10099421766995877,-0.10099421766995877,-0.10099421766995877,0.5582990397805212
SFI,"Others, Cirrhosis",0.5582990397805212,0.5582990397805212,0.5582990397805212,-0.10099421766995877,-0.10099421766995877,-0.10099421766995877,0.5582990397805212
BMI,"Probable NASH, NASH, Cirrhosis",,,0.5581768774703557,,,-0.09569056511117284,0.5581768774703557
Age,"NAFL, Probable NASH",,0.5575896262395119,,,0.09921996958381057,,0.5575896262395119
SFA (Attenuation),"Others, Probable NASH",0.5571658615136876,0.5571658615136876,,-0.09561060487506692,-0.09561060487506692,,0.5571658615136876
ALT,"Probable NASH, NASH",,,0.5568424803991446,,,0.09749660018493436,0.5568424803991446
Liver/Spleen Volume,"Others, NASH",0.5567698846387371,0.5567698846387371,0.5567698846387371,-0.09069864620081636,-0.09069864620081636,-0.09069864620081636,0.5567698846387371
