Feature,Subgroup Range,AUC (Advanced Fibrosis >1),AUC (Significant Fibrosis >2),Spearman Corr (Advanced Fibrosis >1),Spearman Corr (Significant Fibrosis >2),Max AUC
CAP,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5248976172747579,0.5767770876466529,-0.04168950307339093,-0.1156451394304913,0.5767770876466529
Spleen (HU),"Others, Cirrhosis",0.5767045454545454,0.5137362637362637,-0.13058063425610136,0.02377966071216053,0.5767045454545454
Glucose,"Others, Probable NASH, NASH, Cirrhosis",0.5763888888888888,0.5451114922813036,0.13234473865575286,0.07413280888058342,0.5763888888888888
SBP,NASH,0.5623569794050344,0.5760135135135135,-0.1047766375582324,-0.12874221034181008,0.5760135135135135
당뇨병/당뇨병 전단계 유무,"Others, NAFL, Probable NASH, NASH",0.5759361089290389,0.5534618755477652,0.1531354870082571,0.08334022832679457,0.5759361089290389
당뇨병/당뇨병 전단계 유무,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5758706467661692,0.556664807585053,0.15982194736845615,0.10652686712416289,0.5758706467661692
Liver (PDFF),"Others, Probable NASH",0.5758620689655173,0.5072463768115942,0.10619225035479155,0.005713259751592176,0.5758620689655173
당뇨병/당뇨병 전단계 유무,"Others, Probable NASH, NASH",0.5758211041229909,0.5394204851752022,0.15827373114375792,0.06842143924242147,0.5758211041229909
Weight,"Others, None, NAFL, Probable NASH, NASH",0.5635132134132801,0.5756302521008403,-0.0971279778887091,-0.08818803316278725,0.5756302521008403
Weight,"Others, Probable NASH, NASH, Cirrhosis",0.5755401234567901,0.5745283018867924,-0.13085955913461564,-0.12246042519861396,0.5755401234567901
Spleen_Vl_Nor_BSA,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5425708257986739,0.5754982984929509,0.07020357464974214,0.10960194897843374,0.5754982984929509
BMI_C,NAFL,0.5754716981132075,,0.0719118484698907,,0.5754716981132075
eGFR,"NAFL, Probable NASH, NASH",0.5255837912087913,0.5750202757502028,-0.041241174477749803,-0.09637763417819094,0.5750202757502028
Smoking,"NAFL, Probable NASH",0.5016051364365972,0.575,-0.0031189901596093677,-0.07150969419341942,0.575
이상지질혈증 유무,"Others, NASH",0.5749354005167959,0.5730158730158731,0.16420069632098483,0.14434609461063858,0.5749354005167959
T.chol,"Others, NASH",0.5749354005167959,0.5104761904761905,-0.1297804890943025,-0.016369128353978576,0.5749354005167959
Waist,"Others, NAFL, Probable NASH, NASH",0.525464781356376,0.574934268185802,-0.040363904858331946,-0.0918156437119009,0.574934268185802
이상지질혈증 유무,"Others, NASH, Cirrhosis",0.5746031746031746,0.5653235653235654,0.15702824793466885,0.14021905195293843,0.5746031746031746
LDL,"Others, NASH, Cirrhosis",0.543968253968254,0.5743284493284493,-0.08500962158042243,-0.1465549883991904,0.5743284493284493
DBP,"None, NAFL, Probable NASH",0.5742730720606827,0.5228494623655915,0.08065352573129238,-0.012031954636949116,0.5742730720606827
Glucose,"Others, Probable NASH",0.5741379310344827,0.5126811594202898,0.1038605341113734,-0.010006079904286104,0.5741379310344827
Height,"Others, NASH, Cirrhosis",0.5741269841269842,0.5383089133089133,-0.12538329063737816,-0.06608149121036697,0.5741269841269842
이상지질혈증 유무,"Others, Probable NASH, NASH",0.5369205683671092,0.5737870619946093,0.08075921499470481,0.13420090143832564,0.5737870619946093
T.chol,Probable NASH,0.5513888888888889,0.5736434108527132,-0.07348699819683602,0.06304037381612061,0.5736434108527132
Spleen_Vl_Nor_BSA,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.568596425912137,0.5734989648033126,0.11456220099352596,0.11042004022274451,0.5734989648033126
Spleen (Volume),"Others, Probable NASH, NASH, Cirrhosis",0.5597222222222222,0.5732418524871356,0.10344192322980796,0.12032800659956684,0.5732418524871356
Spleen (HU),NASH,0.5354691075514875,0.5731981981981982,0.05955594642979608,-0.123887082860249,0.5731981981981982
Glucose,"Others, NASH",0.5731266149870801,0.5187301587301587,0.1266690554139524,0.02927091602092888,0.5731266149870801
당뇨병/당뇨병 전단계 유무,"Others, Probable NASH, NASH, Cirrhosis",0.5729938271604939,0.5415951972555747,0.15330613206060856,0.08286351546893414,0.5729938271604939
VFA (Area),"Others, Probable NASH, NASH, Cirrhosis",0.5547839506172839,0.5728987993138936,-0.09488858590848015,-0.11976440937895996,0.5728987993138936
Liver (HU),"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5307391613361763,0.5728945900725042,-0.051823024444630036,-0.10967537894862224,0.5728945900725042
VFI,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5143335815338793,0.572463768115942,-0.023938370356856174,-0.10886482838862134,0.572463768115942
SMI,"Others, Probable NASH",0.5517241379310345,0.572463768115942,-0.07240380706008516,0.05713259751592175,0.572463768115942
DBP,"None, NAFL, Probable NASH, NASH",0.5723981900452488,0.5584311019093628,0.11225136606815588,0.07102834516618545,0.5723981900452488
고혈압유무,"Others, NAFL",0.5444444444444445,0.572289156626506,0.07856742013183861,-0.04481107149482208,0.572289156626506
SMA (Area),"NAFL, Probable NASH",0.57223113964687,0.5566666666666668,-0.08575458622762093,-0.03301126458867624,0.57223113964687
Smoking,Probable NASH,0.5722222222222222,0.5465116279069767,0.21144501580551556,-0.08151391459392224,0.5722222222222222
Cerebrovascualr disease 유무,"Others, NASH",0.5581395348837209,0.572063492063492,0.2510833908306615,0.280777000211506,0.572063492063492
고혈압유무,"NAFL, Probable NASH, NASH, Cirrhosis",0.5719371609403254,0.5610975939443092,0.15734345531263771,0.12219518788861854,0.5719371609403254
Sex,"Others, NAFL, Probable NASH",0.5718349928876244,0.5317460317460317,-0.10228347648853754,0.022097129059048704,0.5718349928876244
LDL,"NASH, Cirrhosis",0.5404682274247492,0.5718071012188659,-0.07024563268411589,-0.14003541901759145,0.5718071012188659
Spleen (HU),"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5170327624720774,0.5714285714285714,-0.02844624529418623,-0.10730961655449818,0.5714285714285714
SMI,"Others, NAFL, Probable NASH, NASH",0.5713537575281487,0.5589395267309378,-0.11310189550746673,-0.07221753662095812,0.5713537575281487
Spleen (Volume),"Probable NASH, NASH, Cirrhosis",0.5712994350282486,0.549537037037037,0.12261416483351142,0.08417242090923598,0.5712994350282486
SFA (Attenuation),"Others, None, NAFL",0.5712682379349046,0.5327102803738317,0.0682370680979775,-0.010853295827846684,0.5712682379349046
고혈압유무,"NAFL, Probable NASH, NASH",0.5710851648351648,0.5610975939443092,0.14931474343611417,0.10227731253881303,0.5710851648351648
FIB-4_plus_Liver/Spleen HU,"Others, Cirrhosis",0.5710227272727273,0.5686813186813187,0.12090799468157531,0.11889830356080264,0.5710227272727273
HbA1c,"Others, None, NAFL, Probable NASH, NASH",0.5652342882522763,0.5708556149732621,0.106334472383956,0.08806559456888356,0.5708556149732621
LDL,"Others, None, NAFL, Probable NASH",0.5052631578947369,0.5708333333333333,-0.006428309586347992,0.041842729345548446,0.5708333333333333
Spleen_Vl_Nor_BSA,"Others, NASH, Cirrhosis",0.5704761904761904,0.5708180708180709,0.11915352648033121,0.1221026926019508,0.5708180708180709
HDL,NAFL,0.5707547169811321,,0.06335838962146903,,0.5707547169811321
FIB-4_minus_Liver/Spleen HU,NAFL,0.570754716981132,,0.06261897310950842,,0.570754716981132
eGFR,NAFL,0.570754716981132,,-0.06261897310950842,,0.570754716981132
BMI,NAFL,0.570754716981132,,0.06261998783104064,,0.570754716981132
SMI,"Others, None, NAFL, Probable NASH, NASH",0.5706195869420387,0.5605423987776929,-0.10798116410003598,-0.07058563142442517,0.5706195869420387
SMA (Area),"Others, NASH",0.5705426356589147,0.5434920634920635,-0.12215975698313576,-0.06794950320060755,0.5705426356589147
TG,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5478827606992164,0.570393777345649,-0.07909518238326321,-0.10236207515304449,0.570393777345649
Sex,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.570132166790767,0.5570508396595354,-0.1357763981980576,-0.09935640875466607,0.570132166790767
고혈압유무,"Others, None, NAFL",0.5454545454545455,0.5700934579439252,0.07265392195447241,-0.038825071697840795,0.5700934579439252
Smoking,"Others, Cirrhosis",0.5553977272727273,0.570054945054945,0.17322558203893346,0.22276052780340766,0.570054945054945
Smoking,"Others, None, NAFL, Probable NASH",0.517738791423002,0.5700000000000001,-0.033998694394733645,-0.064888568452305,0.5700000000000001
AST,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5698462929475587,0.5512882839086047,0.11519895232968777,0.0744658751325839,0.5698462929475587
HbA1c,"None, NAFL, Probable NASH, NASH",0.5686510180995474,0.5698182654704393,0.11275942969824448,0.08990806228135519,0.5698182654704393
TFI,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5059523809523809,0.5696645600388917,-0.009816075039521466,-0.10113302825891535,0.5696645600388917
SMA (Area),"None, NAFL, Probable NASH",0.5695322376738305,0.553763440860215,-0.07543804887576193,-0.028285217815865127,0.5695322376738305
당뇨병/당뇨병 전단계 유무,"Others, NASH, Cirrhosis",0.5695238095238094,0.5462454212454213,0.14313007740390427,0.09709184513187555,0.5695238095238094
SMI,Probable NASH,0.5694444444444444,0.5038759689922481,-0.0992485556959023,-0.0033159699509490944,0.5694444444444444
BMI,"NAFL, Probable NASH, NASH, Cirrhosis",0.5484855334538878,0.5692078940254124,-0.08271774593630005,-0.10796344988625962,0.5692078940254124
LDL,"Probable NASH, NASH, Cirrhosis",0.5394350282485876,0.5688657407407407,-0.07767003470187303,-0.13401697227012566,0.5688657407407407
Waist,"Others, Probable NASH",0.5172413793103449,0.5688405797101449,0.024134602353361716,-0.05427596764012567,0.5688405797101449
LSM,NAFL,0.5683962264150944,,0.06100103035182412,,0.5683962264150944
이상지질혈증 유무,"Others, Probable NASH, NASH, Cirrhosis",0.5452932098765432,0.5682675814751288,0.09962062077795299,0.1424221165973934,0.5682675814751288
Spleen_Vl_Nor_WH,"NAFL, Probable NASH, NASH",0.557864010989011,0.5682616923492836,0.09327689190009363,0.08769484514054929,0.5682616923492836
VFA (Volume),"NAFL, Probable NASH",0.5682182985553772,0.5299999999999999,0.08099044254830866,0.01747655184106389,0.5682182985553772
Cerebrovascualr disease 유무,"Others, None, NAFL, Probable NASH",0.5678362573099416,0.52,0.23058395094220313,-0.032879797461071454,0.5678362573099416
BMI,"Probable NASH, NASH",0.5677966101694916,0.5518518518518518,-0.11681039176094454,-0.07802216970777705,0.5677966101694916
HDL,"Others, None, NAFL, Probable NASH, NASH",0.5185431934266045,0.5676088617265087,-0.02851949412440345,-0.07928568104574311,0.5676088617265087
SFA (Volume),"None, NAFL, Probable NASH, NASH",0.5035350678733032,0.5675178283873936,-0.005477820542496007,-0.08202612644439598,0.5675178283873936
Sex,"Others, None, NAFL, Probable NASH, NASH",0.5675105485232068,0.543353705118411,-0.12029462260836611,-0.058902624283629586,0.5675105485232068
Spleen (HU),"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5413113006396588,0.5672058003346347,-0.06964655019292763,-0.10111616804368002,0.5672058003346347
T.bil,"None, NAFL, Probable NASH, NASH",0.5149886877828054,0.5671727628249367,-0.02331567506440763,0.08192213956959747,0.5671727628249367
LDL,"Others, Probable NASH, NASH, Cirrhosis",0.536033950617284,0.5671526586620927,-0.07157420731209818,-0.12651868051476683,0.5671526586620927
Glucose,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.567133815551537,0.5431210500729218,0.11073179516332338,0.06261152751913324,0.567133815551537
Glucose,"Others, Probable NASH, NASH",0.5670859538784067,0.5257749326145553,0.11367498147293907,0.03631468952025717,0.5670859538784067
T.chol,"Others, NAFL, Probable NASH, NASH",0.566967792615868,0.5220201577563541,-0.10615949688953803,-0.026983375964193368,0.566967792615868
Waist,"None, NAFL, Probable NASH, NASH",0.5021917420814479,0.5668276972624798,0.0033962502697627768,-0.08118773591403093,0.5668276972624798
SFI,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5144266567386448,0.5665976535541754,-0.024093814320212383,-0.1000519613285901,0.5665976535541754
Weight,"Others, Probable NASH, NASH",0.5660377358490565,0.5665431266846361,-0.11187829050719035,-0.09373641818473273,0.5665431266846361
Sex,"NAFL, Probable NASH, NASH, Cirrhosis",0.5664556962025317,0.5520410921870775,-0.1317110977083131,-0.09431291458021439,0.5664556962025317
당뇨병/당뇨병 전단계 유무,"NAFL, Probable NASH, NASH",0.5664491758241759,0.5523114355231143,0.13406778060162106,0.08411296492448687,0.5664491758241759
AST,"Others, None, NAFL, Probable NASH, NASH",0.5662336220297579,0.5399159663865546,0.10129056534550747,0.04654478039709784,0.5662336220297579
SFA (Attenuation),"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5660789632308619,0.5610111813320369,0.1089708583501307,0.08857079585829643,0.5660789632308619
Cerebrovascualr disease 유무,"Others, Probable NASH, NASH",0.5660377358490566,0.557277628032345,0.2902363035019054,0.2093129450275936,0.5660377358490566
BMI_C,"Probable NASH, NASH",0.5660310734463277,0.5384259259259259,-0.12185732835616911,-0.061930970683643415,0.5660310734463277
Liver/Spleen Volume,"Others, NASH",0.5658914728682172,0.5479365079365079,-0.1141052675117202,-0.07489324805322439,0.5658914728682172
Liver (HU),Probable NASH,0.5111111111111112,0.5658914728682171,0.015879768911344367,-0.0563714891661346,0.5658914728682171
T.bil,"Others, NASH",0.5658914728682171,0.5380952380952382,-0.11459063470564608,0.059770982700966806,0.5658914728682171
Glucose,Probable NASH,0.55,0.5658914728682171,0.07155389874372091,0.05644638296054782,0.5658914728682171
Weight,Probable NASH,0.5013888888888889,0.5658914728682171,-0.0019854609581142664,-0.05638540032413924,0.5658914728682171
PT INR,"None, NAFL, Probable NASH",0.5075853350189633,0.5658602150537635,0.008240063664331693,0.03469342490300856,0.5658602150537635
HDL,"NAFL, Probable NASH, NASH",0.535885989010989,0.5658286023249526,-0.05815192359122531,-0.08501298825457472,0.5658286023249526
SMI,"Others, None, NAFL, Probable NASH",0.5656920077972709,0.5533333333333333,-0.07484025852058697,0.029386875406057385,0.5656920077972709
당뇨병/당뇨병 전단계 유무,"NAFL, Probable NASH, NASH, Cirrhosis",0.5656645569620253,0.551500405515004,0.13786188259068327,0.0988686129852462,0.5656645569620253
SFI,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5187613019891502,0.5655809431210501,-0.03093927449165627,-0.09520478375525249,0.5655809431210501
Cerebrovascualr disease 유무,"Others, NAFL, Probable NASH",0.5654338549075392,0.5238095238095238,0.22033542339435058,-0.03919309008348102,0.5654338549075392
Spleen (HU),"Others, NAFL, Probable NASH, NASH",0.5285415030112595,0.5652936021034181,-0.04524075820298669,-0.0800030703087194,0.5652936021034181
Smoking,"Others, None",0.5652173913043479,0.56,-0.1203858530857692,-0.05163977794943222,0.5652173913043479
VFI,"None, NAFL",0.564935064935065,,0.04874087717081448,,0.564935064935065
SMI,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5645877754086709,0.5482431678750697,-0.1088882623446417,-0.072585465027206,0.5645877754086709
Glucose,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5644989339019189,0.5389291689905187,0.10876122623908148,0.058584104655838846,0.5644989339019189
Liver (PDFF),"Others, NASH, Cirrhosis",0.564126984126984,0.5622710622710623,-0.10841897454516623,-0.1073661607361981,0.564126984126984
SMI,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5641199517781796,0.5499270782693242,-0.10574025137509833,-0.07247984649121149,0.5641199517781796
SFA (Volume),"Others, None, NAFL, Probable NASH, NASH",0.508327781479014,0.5639801375095492,-0.012733627841985376,-0.07459364835073322,0.5639801375095492
Liver/Spleen Volume,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5092676311030742,0.5639280505590667,-0.01528325607419165,-0.0928052562180556,0.5639280505590667
HbA1c,"Others, NAFL, Probable NASH, NASH",0.5575412411626081,0.5637598597721297,0.09659350203449363,0.08273685922000897,0.5637598597721297
Glucose,"Others, None, NAFL, Probable NASH, NASH",0.5635687319564734,0.5284568372803667,0.09722209815091222,0.03318500742327209,0.5635687319564734
Liver (HU),"Others, NAFL, Probable NASH",0.5130393551446184,0.5634920634920635,-0.015957120477393703,0.037983486856016664,0.5634920634920635
Smoking,"Others, NAFL, Probable NASH",0.5104314841156947,0.5634920634920635,-0.02243375484529846,-0.06675015657623452,0.5634920634920635
SBP,"Others, NASH, Cirrhosis",0.5631746031746032,0.5007631257631258,0.10685876305179605,0.0013163773627741973,0.5631746031746032
TG,"Others, NASH",0.5521963824289406,0.5628571428571428,-0.09048174060113993,-0.09830485636390787,0.5628571428571428
TG,"NAFL, Probable NASH, NASH",0.5359718406593406,0.5627196539605299,-0.05806793174822533,-0.08068797807009914,0.5627196539605299
Liver (PDFF),"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5626396128071482,0.556475730388774,-0.1046137873387286,-0.08484544561716362,0.5626396128071482
TFI,"NAFL, Probable NASH, NASH",0.5025755494505495,0.5625844822925115,0.0041517904406569855,-0.08040141247539469,0.5625844822925115
Cerebrovascualr disease 유무,"Probable NASH, NASH",0.5625,0.5615740740740741,0.27022176444579366,0.23249758651434582,0.5625
고혈압유무,"Probable NASH, NASH",0.5623234463276836,0.5289351851851851,0.13213802474034345,0.0535775520701708,0.5623234463276836
SFA (Attenuation),"Others, NAFL, Probable NASH, NASH",0.5623199790521078,0.5107361963190185,0.09878257295698013,0.013154867265527687,0.5623199790521078
SBP,"Others, None, NAFL, Probable NASH, NASH",0.5621807683766378,0.500859434682964,0.09511603584360734,-0.00100240766995087,0.5621807683766378
당뇨병/당뇨병 전단계 유무,"Others, NASH",0.562015503875969,0.5323809523809524,0.1344200450385778,0.0633217884120282,0.562015503875969
PT INR,"None, NAFL, Probable NASH, NASH",0.551329185520362,0.5619967793880838,0.0796227692333153,0.0753990247319165,0.5619967793880838
